57,25016,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Real del Sol,25001
58,25016,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Recreativo Sección 38,25001
59,25016,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Francisco I Madero Rústico,25001
60,25016,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Nuevo Mirasierra,25001
61,25016,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Privadas Sierras del Oriente,25001
62,25016,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Sierra Blanca,25001
63,25016,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Misión Cerritos,25001
64,25016,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Santa Lucía,25001
65,25017,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Ampliación Valle de Morelos,25001
66,25017,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Morelos,25001
67,25017,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Ampliación Morelos Segundo Sector,25001
68,25019,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Conquistadores,25001
69,25019,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Privada Nogal I,25001
70,25019,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,La Nogalera,25001
71,25019,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,El Cerrito,25001
72,25019,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Nueva Tlaxcala,25001
73,25019,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Rubén Jaramillo,25001
74,25019,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Tierra y Libertad,25001
75,25019,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,La Morita,25001
76,25019,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Nueva Imagen,25001
77,25019,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,El Ejido,25001
78,25019,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,El Nogalar,25001
79,25019,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Nuevo Amanecer,25001
80,25019,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Las Candelarias,25001
81,25019,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Postal Cerritos,25001
82,25019,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,San José,25001
83,25019,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Los Lirios,25001
84,25019,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Candelarias Residencial,25001
85,25019,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Santa María,25001
86,25019,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Las Maravillas,25001
87,25019,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Villa Fundadores,25001
88,25020,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Provivienda,25001
89,25020,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,San Ramón,25001
90,25020,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Urdiñola,25001
91,25020,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Zapaliname,25001
92,25020,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Indio,25001
93,25020,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,San Esteban,25001
94,25020,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Valle de San Ramón,25001
95,25022,Coahuila de Zaragoza,Saltillo,Saltillo,Equipamiento,Centro Metropolitano,25001
96,25022,Coahuila de Zaragoza,Saltillo,Saltillo,Equipamiento,Parque las Maravillas,25001
97,25023,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Universidad Pueblo,25001
98,25023,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Montevista,25001
99,25023,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Cantabria,25001
100,25023,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,La Palma,25001
101,25023,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,El Paraíso,25001
102,25023,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,San Vicente,25001
103,25023,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Arboledas Popular,25001
104,25023,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Loma Bonita,25001
105,25023,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Valle de las Palmas,25001
106,25023,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Valle de Santa Elena,25001
107,25023,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,La Rosaleda,25001
108,25030,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Agua Azul,25001
109,25030,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Arcos de Belén,25001
110,25030,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,González Cepeda,25001
111,25030,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Loma de Santa Anita,25001
